tenderID,title,cpvs,complaints,complaints.status,questions,answer,documents,methodType,value,procuringEntity,status,region
UA-2017-02-20-000045-c,Прапори,358,0,0,0,0,9,belowThreshold,35000,3359018,cancelled,10
UA-2017-02-23-002355-c,Природний газ,91,0,0,0,0,3,negotiation,402361,2226837,complete,220
UA-2017-02-20-000774-c,Електричні побутові прилади,397,0,0,2,2,4,belowThreshold,69916.66,38017026,complete,651
UA-2017-02-17-000773-a,"Сир твердий сичужний-50% жирності ""Російський""",155,0,0,0,0,5,belowThreshold,27600,20412791,complete,124
UA-2017-02-16-001131-c,Електрообладнання,312,0,0,0,0,5,belowThreshold,90000,32164402,complete,875
UA-2017-02-20-000203-c,Конструкційні матеріали за кодом ДК 021:2015 - 44110000-4 (бетонні суміші та гідроізоляційні матеріали),441,0,0,2,2,15,aboveThresholdUA,2600000,3359018,complete,10
UA-2017-02-02-000131-a,"""Продукти харчування різні"" (хліб пшеничний, макарони, цукор, чай) (ДК 021:2015 15800000-6)",158,0,0,0,0,4,belowThreshold,61897,33352868,complete,510
UA-2017-02-09-000473-a,шафа для одягу металева,391,0,0,0,0,4,belowThreshold,108000,34953769,complete,610
UA-2017-02-06-001707-b,ЛГВ 17(Т)-004_Електромеханічні ручні інструменти,426,0,0,0,0,4,belowThreshold,189000,39585756,complete,790
UA-2017-02-10-002713-c,Дезінфікуючі засоби,243,0,0,1,0,5,belowThreshold,75000,24725044,active,40
UA-2017-02-16-000972-c,Лікарські засоби,336,0,0,0,0,6,belowThreshold,3322,5494656,complete,512
UA-2017-02-03-001152-c,Пастеризоване молоко,155,0,0,0,0,5,belowThreshold,88500,1996651,complete,790
UA-2017-02-20-002312-c,Природний газ,91,0,0,0,0,2,aboveThresholdUA,440000,23547190,unsuccessful,375
UA-2017-02-09-002573-c,Газ природний,91,0,0,0,0,5,aboveThresholdUA,1383977.34,22334641,complete,790
UA-2017-02-16-002865-c,Продукти харчування,155,0,0,0,0,6,belowThreshold,22100,3188292,complete,500
UA-2017-02-28-001345-b,Мобільні телефони,322,0,0,2,1,1,belowThreshold,104000,5448610,unsuccessful,880
UA-2017-02-13-001106-a,Друковані книги,221,0,0,1,1,2,belowThreshold,155000,2222147,complete,210
UA-2017-02-14-001099-c,Поточний середній ремонт автомобільної дороги державного значення   М-04 Знам’янка — Луганськ — Ізварине   (на м. Волгоград через мм. Дніпропетровськ і Донецьк) на ділянці км 297+232- км 357+246 (окремими ділянками) (3 лоти),452,1,stopped,1,1,27,aboveThresholdEU,524601310,25843931,complete,496
UA-2017-02-01-001476-b,М'ясо,151,0,0,0,0,15,aboveThresholdUA,479000,1999141,complete,360
UA-2017-02-06-001772-b,17(Т)-005_Паперове канцелярське приладдя та інші паперові вироби,301,0,0,0,0,4,belowThreshold,148450,39585756,complete,790
UA-2017-02-03-000460-c,"Капітальний ремонт лікарняного ліфта реєстр.№63202, який належить КУ «6-а міська клінічна лікарня» та встановленого за адресою вул. Сталеварів, 34 м.Запоріжжя",454,0,0,0,0,2,aboveThresholdUA,835287.6,5498683,unsuccessful,690
UA-2017-02-16-001233-c,Питна вода,411,0,0,0,0,1,belowThreshold,25000,33499944,complete,10
UA-2017-02-03-000596-c,Багатофункціональний лазерний пристрій Canon i-SENSYS MF231 та картриджі,302,0,0,0,0,9,belowThreshold,6200,2141472,complete,236
UA-2017-02-07-002232-c,"Капітальний ремонт асфальтного покриття міжквартальних проїздів та прибудинкових територій житлової забудови за адресою: вул. Каштанова, 1/9",452,0,0,0,0,3,belowThreshold,180000,37501648,complete,22
UA-2017-02-17-000155-b,"Машини для очищення, сортування чи калібрування яєць, фруктів чи іншої сільськогосподарської продукції",166,0,0,0,0,6,belowThreshold,26692,22978663,unsuccessful,411
UA-2017-02-23-002149-c,природний газ,91,0,0,0,0,3,negotiation,343800,4054464,complete,783
UA-2017-02-01-002701-b,Природний газ,91,0,0,0,0,5,aboveThresholdUA,1433627,20564845,cancelled,775
UA-2017-02-24-000751-a,М`ясо ( 2 лоти).,151,0,0,0,0,3,aboveThresholdUA,3070540,2124781,complete,500
UA-2017-02-10-000021-a,брикет паливний,91,0,0,5,3,4,belowThreshold,180000,2141383,complete,223
UA-2017-02-07-000942-a,Основні органічні та неорганічні хімічні речовини,243,0,0,0,0,1,belowThreshold,14000,26267255,complete,31
UA-2017-02-23-001566-c,"бензинА-92, бензин А-95, дизельне паливо",91,0,0,0,0,4,aboveThresholdUA,600000,33945453,complete,41
UA-2017-02-14-002252-c,"Автоматичний вимикач, Вимикач світла, Щит електричний внутрішній",312,0,0,1,1,5,belowThreshold,13500,8183359,complete,100
UA-2017-02-24-000408-b,31410000-3 Гальванічні елементи,314,0,0,0,0,2,belowThreshold,6700,4013755,unsuccessful,21
UA-2017-02-01-000209-a,Послуги щодо охорони громадського порядку на території адміністративно-господарських приміщень КП «Харківспецбуд»,752,0,0,0,0,8,aboveThresholdUA,1300000,32168454,complete,610
UA-2017-02-27-000598-a,Торфобрикет,91,0,0,0,0,1,belowThreshold,129298,37950315,unsuccessful,447
UA-2017-02-10-001142-c,"Папка - швидкозшивач, файли, картон для прошивки документів",301,0,0,0,0,3,belowThreshold,25995,9328601,complete,650
UA-2017-02-22-000259-b,Хірургічні рукавички,331,0,0,0,0,1,belowThreshold,18000,1982583,complete,223
UA-2017-02-22-000238-b,"Хлор рідкий, гіпохлорит натрію",243,0,0,0,0,8,aboveThresholdUA,573111.12,40081195,cancelled,790
UA-2017-02-20-000479-c,М’ясо,151,0,0,0,0,5,aboveThresholdUA,320000,3188748,complete,760
UA-2017-02-15-000221-c,скло триплекс,148,0,0,4,4,6,belowThreshold,139037.5,1125755,cancelled,875
UA-2017-02-24-000867-c,"код  33600000-6  Фармацевтична продукція Лот 1: Омнопон, Фентаніл, Діазепам, Феназепам, Кетаміну гідрохлорид, Піпекуронію броміду, Суксаметоній, Фенобарбітал; Лот 2: препарати для екстемпорального виготовлення (субстанції)",336,0,0,0,0,5,aboveThresholdUA,120000,5480766,unsuccessful,84
UA-2017-02-03-000574-c,твердий сир,155,0,0,0,0,3,belowThreshold,11376,1991406,cancelled,100
UA-2017-02-24-000673-b,Трансляція масштабних спортивних подій на регіональних та всеукраїнських телеканалах відповідно до кошторису витрат на виконання Міської програми спортивних іміджевих проектів на 2013 - 2020 роки на 2017 рік,921,0,0,0,0,12,aboveThresholdUA,400000,35859047,unsuccessful,610
UA-2017-02-21-002701-c,"Соки фруктові та овочеві в асортименті, фасовані по 0,2л. та 3л.",153,0,0,2,2,2,aboveThresholdUA,1058814.61,16502790,unsuccessful,40
UA-2017-02-15-000278-b,Електрична енергія,93,0,0,0,0,3,negotiation.quick,16990050,5387185,cancelled,676
UA-2017-02-01-001941-b,Лабораторні реактиви,336,0,0,0,0,2,belowThreshold,10000,36641092,complete,490
UA-2017-02-17-001607-c,Спортивні товари та інвентар,374,0,0,0,0,1,belowThreshold,3720,39592213,unsuccessful,532
UA-2017-02-06-002447-b,Електрична енергія,93,0,0,0,0,5,negotiation,484380,4055914,complete,822
UA-2017-02-08-000601-c,Бензин ,91,0,0,1,1,8,belowThreshold,175833.1,37573712,complete,691
UA-2017-02-16-002414-c,Свинина тушкована,158,0,0,0,0,6,aboveThresholdUA,200000,1996740,complete,790
UA-2017-02-08-000231-a,Меляса (меляса бурякова ),158,0,0,0,0,3,aboveThresholdUA,11400000,5459163,cancelled,223
UA-2017-02-01-000273-a,"сир кисломолочний та твердий, сирок глазурований",155,0,0,0,0,7,belowThreshold,68150,23887425,complete,790
UA-2017-02-10-001249-c,Морожена риба хек,152,0,0,0,0,2,belowThreshold,45000,2006171,unsuccessful,174
UA-2017-02-02-000555-a,Електрична енергія,93,0,0,0,0,1,negotiation.quick,2460820,39465937,complete,580
UA-2017-02-21-001440-c,Послуги з щоквартального технічного обслуговування  та ремонту рентген-діагностичного обладнання,504,0,0,0,0,4,belowThreshold,32000,1990795,unsuccessful,843
UA-2017-02-16-000298-a,Продукти харчування,150,0,0,0,0,3,belowThreshold,293000,35361392,complete,580
UA-2017-02-03-000992-b,15221000-3 Морожена риба,152,0,0,0,0,8,belowThreshold,35100,24812145,complete,852
UA-2017-02-24-001081-b,Масла та мастильні засоби,92,0,0,0,0,3,belowThreshold,21500,3359747,complete,30
UA-2017-02-07-000266-c,Молочні продукти,155,0,0,0,0,7,belowThreshold,12106.3,1985205,complete,491
UA-2017-02-15-001644-c,Послуги з ремонту і технічного обслуговування компресорів,505,0,0,0,0,4,belowThreshold,100000,32164402,unsuccessful,875
UA-2017-02-07-001177-c,дрова твердолистяної породи,34,0,0,0,0,8,aboveThresholdUA,1366575,7652214,cancelled,841
UA-2017-02-03-000473-c,Тушки курей бройлерів,151,0,0,0,0,3,belowThreshold,54600,20764314,complete,816
UA-2017-02-11-000018-b,Олія соняшникова (рафінована),154,0,0,0,0,3,belowThreshold,24400,2141621,complete,446
UA-2017-02-03-001457-b,фармацевтична продукція,336,0,0,0,0,4,belowThreshold,100554,3188211,unsuccessful,457
UA-2017-02-06-001206-b,Бензин А-92 в талонах,91,0,0,0,0,0,belowThreshold,6750,2229579,unsuccessful,683
UA-2017-02-01-001225-b,Фармацевтична продукція,336,0,0,0,0,26,aboveThresholdUA,238000,1984381,unsuccessful,490
UA-2017-02-13-001308-a,свіжий сир-кисломолочний,155,0,0,0,0,5,belowThreshold,16000,35942653,complete,803
UA-2017-02-01-002259-b,"Технічне і програмне обслуговування комп'ютерів, офісної техніки",503,0,0,0,0,1,belowThreshold,41000,5494828,unsuccessful,42
UA-2017-02-03-000830-c,79210000-9 Бухгалтерські та аудиторські послуги,792,0,0,0,0,1,belowThreshold,35000,4013755,complete,21
UA-2017-02-21-000285-c,17(Т)-003_44331000-9_Прути,443,0,0,0,0,4,belowThreshold,180000.27,158764,cancelled,610
UA-2017-02-06-001631-b,протипожежне обладнання різне,444,0,0,0,0,3,belowThreshold,20000,4061731,unsuccessful,151
UA-2017-02-23-000541-a,"Пара, гаряча вода та пов'язана продукція",93,0,0,0,0,1,negotiation.quick,50773.25,26307196,complete,821
UA-2017-02-16-002804-c,природний газ,91,0,0,0,0,2,negotiation,298281.15,4051833,complete,927
UA-2017-02-07-000369-a,Устаткування для операційних блоків (бікси та стерилізаційні контейнери),331,0,0,0,0,9,belowThreshold,79500,2000085,complete,330
UA-2017-02-13-001610-c,"Офісне устаткування та приладдя різне (Папір для друку формату А4, папір для друку формату А3) (30190000-7 ДК 021:2015)",301,0,0,2,2,11,aboveThresholdUA,918844,2145010,complete,540
UA-2017-02-21-001062-c,Туберкулін,336,0,0,0,0,10,belowThreshold,23550,37885278,complete,875
UA-2017-02-03-000434-c,"Насос NVW 32/8 (комплект) 
для ремонту системи каналізації столової корп. №1 Замовника -1 шт.",421,0,0,1,1,3,belowThreshold,4600,2070884,unsuccessful,36
